"","station","river","longitude","latitude","Yslopezyp","Yinterceptzyp","Ysigzyp","Yslopelm","Yintlm","Wslopezyp","Winterceptzyp","Wsigzyp","Wslopelm","Wintlm","Spslopezyp","Spinterceptzyp","Spsigzyp","Spslopelm","Spintlm","Sslopezyp","Sinterceptzyp","Ssigzyp","Sslopelm","Sintlm","Aslopezyp","Ainterceptzyp","Asigzyp","Aslopelm","Aintlm"
"114","WIBLINGEN","ILLER",9.987702,48.370895,0.019030303030303,-25.9965454545455,0.632840633392334,0.0336636977058052,-55.4709624831354,0.000833333333333353,11.2833333333333,0.899954319000244,-0.00404723346828633,23.6345564552411,0.0300000000000001,-40.1633333333335,0.840580940246582,0.0204920377867731,-19.6337849752555,-0.340215053763441,711.195053763441,0.0627947747707367,-0.365689068825922,764.89981286552,0.125185185185185,-235.239851851852,0.0783965587615967,0.0789820512820629,-139.546717948741
"115","LAUBEN","AITRACH",10.037521,47.876632,-0.0187692307692308,39.3235641025641,0.0324777662754059,-0.0184873201685215,38.9099734778651,-0.0176842105263158,37.7374561403509,0.347298741340637,-0.0109357826695397,24.6160567241983,-0.0229333333333334,48.7541333333334,0.131393730640411,-0.0322705802968981,67.7909212775569,-0.0195833333333333,41.6013333333334,0.0498536936938763,-0.0227709851551972,48.3781583445825,-0.00457142857142858,11.3968571428572,0.706056833267212,-0.00369757085020248,9.78268016194343
"116","INGOLSTADT","DANUBE RIVER",11.422,48.754,-0.800000000000001,1748.06666666667,0.113180078566074,-0.762075573549259,1675.76206297796,-0.133333333333333,446.266666666666,0.860288739204407,-0.267219973009455,723.670161943337,-0.362962962962963,948.77037037037,0.95989316701889,-0.345357624831294,919.446873594212,-1.95333333333334,4133.04666666667,0.0111003182828426,-1.91862348178148,4068.81619433218,-0.5,1173.46666666667,0.352204918861389,-0.499700404858288,1169.41995501572
"117","DILLINGEN","DANUBE RIVER",10.50053,48.568397,-0.464242424242424,1004.14666666667,0.107571788132191,-0.408931174089071,895.497861448498,-0.0285185185185186,151.056296296297,0.782101154327393,-0.126314439946025,350.388377417916,-0.26047619047619,634.054761904761,0.632840692996979,-0.200045883940617,519.833990103457,-0.840416666666666,1786.75375,0.0416852757334709,-0.901962213225417,1917.74835807477,-0.295740740740741,679.537222222223,0.339342653751373,-0.259337381916329,605.562114260008
"118","AUGSBURG BELOW","LECH",10.888009,48.406968,-0.0290000000000003,114.889833333334,0.522054314613342,-0.0442206637048631,145.732633677015,0.157916666666666,-250.679166666665,0.26990008354187,0.142731379287863,-220.890352529175,0.187894736842105,-302.861228070175,0.378841161727905,0.156114709851556,-239.032154745847,-0.549411764705882,1191.49254901961,0.151801511645317,-0.624456140350906,1344.67022941976,0.0800000000000018,-92.3666666666704,0.450660467147827,0.0710000000000168,-73.2307692308029
"119","LECHBRUCK","LECH",10.799034,47.696642,0.252666666666667,-475.269333333333,0.00567805767059326,0.228219973009447,-425.898392712551,0.134285714285714,-234.693333333333,0.0873067378997803,0.158469635627535,-283.265929824571,0.359999999999999,-685.059999999999,0.00486099720001221,0.318937921727393,-602.125416104359,-0.237333333333333,535.065333333334,0.352204918861389,-0.273257759784081,608.531758884402,0.212916666666667,-386.152083333333,0.0416852235794067,0.183294197031058,-324.832838506561
"120","LANDSBERG","LECH",10.875078,48.041521,-0.0891666666666673,214.702500000001,0.279615342617035,-0.0756896086369791,187.581989203783,-0.149047619047619,338.102380952381,0.166692614555359,-0.11887314439946,277.439894286999,0.0861904761904765,-128.82380952381,0.650845050811768,0.0670782726045819,-90.9623571749759,-0.362222222222222,788.886666666667,0.0442721731960773,-0.481738191632946,1032.53638326589,-0.080952380952381,210.367619047619,0.563056409358978,-0.11758974358974,282.981538461532
"121","EICHSTAETT","ALTMUHL",11.196753,48.888543,-0.0480606060606061,99.3524242424243,0.00165278709027916,-0.051142347276165,105.64345215569,-0.0546969696969697,114.745151515152,0.0873067304491997,-0.0662161943319857,138.265762213229,-0.0898571428571429,186.723190476191,0.00661695096641779,-0.0979172739541208,203.804103463797,-0.0596078431372549,123.60368627451,0.000988291227258742,-0.0677124156545233,140.091720197936,-0.0367037037037037,76.9034074074074,0.0147630469873548,-0.0408172753266833,85.2866315534569
"122","TREUCHTLINGEN","ALTMUHL",10.913473,48.953204,-0.0118461538461539,25.109717948718,0.380875051021576,-0.0121238647554438,25.7168068716491,-0.0139444444444445,30.6246666666667,0.546208381652832,-0.0246850202429155,52.5188255510583,-0.0328888888888889,69.4842222222222,0.0157868787646294,-0.0304006747638354,64.6298965362179,-0.0132098765432099,28.3925185185185,0.289422452449799,-0.0193908888645731,40.7805384250648,-0.00898666666666667,19.4678933333333,0.450660526752472,-0.00821647773279361,18.0361879442197
"123","WERTACH","WERTACH",10.41,47.59,-0.00361333333333334,7.56544,0.437518179416656,-0.00368385010210694,7.68703673696084,-0.00561538461538462,11.6166666666667,0.028309965506196,-0.00326394671170329,6.96083244790281,0.000985507246376812,-1.46866666666667,0.939871430397034,-0.000939203778677505,2.42183148897894,-0.00739791666666667,15.4225208333333,0.0252341739833355,-0.00740493927125525,15.5090631578951,-0.000722222222222224,1.91483333333334,0.95989316701889,-0.000530026990553103,1.58429671614894
"124","BIESSENHOFEN","WERTACH",10.640759,47.82952,-0.0255,54.1181666666667,0.247429549694061,-0.023537112010796,50.1585672514616,-0.0165999999999999,37.5202666666666,0.450660526752472,-0.0126834008097169,29.8516395861455,-0.0312121212121212,67.8760606060607,0.406682550907135,-0.0369392712550621,79.7944228520047,-0.0636036036036036,131.967009009009,0.0442721731960773,-0.0634929824561434,132.332734143056,-0.00514285714285712,14.3735238095238,0.979940235614777,-0.00760364372469516,19.8389113810143
"125","TRAUCHGAU","TRAUCHGAUER ACH",10.83,47.65,-0.000432,1.04742666666667,0.704474329948425,-0.000484524200313666,1.15280407046721,0.000841666666666666,-1.453475,0.174538016319275,-0.000350877192982462,0.93535051731895,0.000622222222222228,-0.979911111111122,0.801475405693054,0.000727300944669342,-1.16172667566347,-0.00356969696969697,7.48977575757576,0.0305898506194353,-0.00239484480431872,5.18518191632974,0.00199506172839506,-3.7058962962963,0.301495552062988,0.0019404092351461,-3.58498335339393
"126","OBERAMMERGAU","AMMER",11.06,47.6,-0.00345454545454546,8.28242424242425,0.74376654624939,-0.00138658569500661,4.16691642824984,0.000416666666666676,0.751749999999981,0.669055461883545,0.00169060728744948,-1.71974277103032,0.000357142857142857,0.900071428571428,0.840580940246582,0.004895263157895,-8.09921520467888,-0.0152,33.3534666666667,0.00713690929114819,-0.0138578947368426,30.718473234369,0.012231884057971,-22.1543188405797,0.032579779624939,0.0131207827260466,-23.8497363922642
"127","HEITZENHOFEN","NAAB",11.936343,49.118264,-0.132222222222222,285.745555555555,1,-0.145309242978355,311.875358408613,-0.00740740740740738,43.4018518518518,0.504501461982727,-0.00931568918695974,51.7932280085836,-0.470222222222222,983.520444444444,0.0126803191378713,-0.468386977350308,979.389110375627,-0.215238095238095,453.250476190475,0.0702408701181412,-0.270863697705815,566.81474583898,-0.2,421.74,0.227469503879547,-0.210475033738191,444.331093117408
"128","UNTERKOEBLITZ","NAAB",12.15395,49.535609,-0.0722222222222223,149.917777777778,0.0206150021404028,-0.0753591567275785,156.598625597259,-0.0482619047619048,107.374047619048,0.563056409358978,-0.0500777327935224,111.891934862798,-0.253333333333333,520.443333333333,0.000903459964320064,-0.267628205128215,550.320598290617,-0.0796666666666667,166.328333333333,0.00449370034039021,-0.0980717948717996,203.67347008548,-0.0833333333333321,172.975666666664,0.0819483920931816,-0.0758441113177957,158.889756720283
"129","TEISNACH","SCHWARZER REGEN",13.000042,49.042548,-0.03919375,83.8157020833334,0.835586428642273,-0.0535182404367583,112.416856359561,-0.00815384615384618,23.6326666666667,0.774848401546478,-0.0170790011089133,41.8650545407829,-0.014047619047619,38.550238095238,0.835586428642273,-0.0161819650056351,42.9042099865358,0.000416666666666649,6.5691666666667,0.899954319000244,-0.013208259109312,33.830812235718,-0.0167246376811594,39.831,0.653078556060791,-0.0312531088303135,68.6138798663257
"130","FURTH IM","CHAMB",12.841559,49.309549,-0.00968282828282829,20.3700060606061,0.306985795497894,-0.00990066370486277,20.8398870103477,-0.0133777777777778,28.2056888888889,0.15911528468132,-0.0125641430499325,26.6667151192082,-0.026,53.9466666666667,0.00215825228951871,-0.0296960053981116,61.4917697705823,-0.00854074074074076,18.3250148148149,0.375963449478149,-0.0113376124880084,23.9920443395084,-0.013,27.0809999999999,0.0368939004838467,-0.0120533198380565,25.2199251461985
"131","SCHOENACH","GROSSE LABER",12.423123,48.911651,-0.00525490196078431,11.7169019607843,0.326785802841187,-0.00810470985155213,17.428725249663,0.00583333333333334,-9.81266666666667,0.151801466941833,0.00480774628879922,-7.7818403868652,-0.0128395061728395,27.7408395061728,0.102185882627964,-0.0115180836707157,25.0397399910041,0.00338461538461537,-5.38138461538459,0.632840633392334,0.00172646423751669,-2.0013695006744,-0.00253333333333332,6.38399999999997,0.497212111949921,-0.00546751686909602,12.2935653621237
"132","INKOFEN","AMPER",11.865229,48.460684,-0.159012345679012,344.563456790123,0.406682550907135,-0.165303643724699,357.543009446698,-0.0466666666666669,125.933333333334,0.801475405693054,-0.116920377867747,267.472040485832,-0.172,379.250666666667,0.199725389480591,-0.165481781376524,367.188178137664,-0.261904761904762,557.125714285714,0.0119241550564766,-0.260125506072891,555.042465137236,-0.0278160919540229,88.1570114942528,0.74376654624939,-0.0606558704453458,153.321655420606
"133","HOHENKAMMER","GLONN",11.524145,48.422706,-0.00141666666666665,4.51799999999997,0.687462568283081,-7.38191632926e-05,1.84942091767832,-0.00664516129032257,15.544064516129,0.979940235614777,-0.00588677462887957,14.0723804318482,-0.00366666666666667,9.61466666666667,0.687462568283081,-0.000959379217273741,4.28335672514577,-0.00442592592592593,10.6357592592593,0.529614090919495,-0.0043553306342779,10.6294646873592,-0.000231884057971018,2.4096231884058,0.632840633392334,0.000167206477733516,1.57226396760989
"134","APPOLDING","STROGEN",11.979419,48.413618,-0.00235897435897436,5.36284102564102,0.166692614555359,-0.00151619433198393,3.6576417004051,-0.000308333333333334,1.45183333333333,0.939871430397034,-0.00224414304993258,5.35354110211438,-0.00629803921568628,13.5548078431373,0.0560136325657368,-0.00553124156545279,12.0632147548372,-0.00466666666666667,10.06,0.131393730640411,-0.00337346828610032,7.47619298245704,-0.00386666666666667,8.411,0.0627947747707367,-0.00397865047233506,8.65192145749065
"135","ROTTERSDORF","VILS",12.693803,48.606248,-0.0285185185185185,59.5988888888889,0.0111003182828426,-0.0308036977058033,64.2246464147555,-0.0171428571428571,37.8485714285713,0.107571788132191,-0.0277175438596496,59.1064641925337,-0.0326666666666667,69.11,0.00234699132852256,-0.0314461538461553,66.7324786324816,-0.0304561403508772,63.7618947368421,0.00486095435917377,-0.0311770580296907,65.260423751689,-0.0273725490196079,57.4891764705883,0.0236392170190811,-0.0285440485829963,59.9022886189841
"136","VILSBIBURG","VILS",12.356043,48.45296,-0.0146060606060606,30.3983636363636,0.0324777662754059,-0.015554302565236,32.2955923241275,-0.00765333333333333,16.9455733333333,0.237301290035248,-0.0107570985155197,23.2125185650026,-0.00357333333333333,9.00938666666666,0.615051329135895,-0.00154493927125498,4.90321187584329,-0.01505,31.4958166666667,0.0193678364157677,-0.0140003238866406,29.4019811066146,-0.0124444444444445,26.1877777777778,0.0789015591144562,-0.0160809703275923,33.4947096947748
"137","HOFKIRCHEN","DANUBE RIVER",13.115161,48.676623,-1.89292929292929,4120.70303030303,0.0664319172501564,-1.63407557354925,3609.14100314888,-0.133333333333335,660.06666666667,0.979940235614777,-0.976464237516877,2367.79132703555,-1.608,3685.68,0.497212111949921,-1.53365721997302,3558.22213225373,-3.79047619047619,8009.63809523809,0.00613130768761039,-3.87380566801639,8200.73099415244,-1.33333333333333,3032.33333333333,0.257856726646423,-1.31002699055326,2991.12577597831
"138","UNTERSCHMEIEN","SCHMIECHA",9.149755,48.091695,-0.00453333333333333,9.3858,0.028309965506196,-0.00422904484204122,8.81111431216195,-0.00151111111111111,3.69257777777778,0.899954319000244,-0.000573495276653221,1.81069398110671,-0.00697333333333333,14.8177066666667,0.48726487159729,-0.00723177802084453,15.3911207725745,-0.00361111111111111,7.81848888888889,0.217931687831879,-0.00491058029689616,10.5100050382368,-0.00182564102564103,4.02994358974359,0.237301290035248,-0.00100531713900135,2.42194026090869
"139","HOERMANNSBERG","GAISSA",13.36914,48.62954,-0.00600925925925926,12.8705833333333,0.137945666909218,-0.00552596491228089,11.9241269365726,-0.00226666666666668,5.8670666666667,0.365371525287628,-0.00573959514170093,13.0390147908243,-0.0313333333333334,64.7600000000002,0.00415176851674914,-0.0314912280701767,65.2226441745414,-0.0056190476190476,12.4446666666666,0.131393730640411,-0.00441611336032457,10.0143121907346,-0.00862499999999999,18.2558333333333,0.131393730640411,-0.00811924426450711,17.21318425551
"140","KALTENECK","ILZ",13.451856,48.688859,-0.0337254901960784,72.9303529411765,0.15911528468132,-0.0337678002699058,72.9571797480887,-0.0217681159420289,50.7187826086956,0.529614090919495,-0.02653770580297,61.2698790283421,-0.0249333333333334,60.2936000000002,0.352204918861389,-0.046661133603243,105.259788574007,-0.00327777777777779,13.6048888888889,0.687462568283081,-0.00357408906882641,14.4276311291058,-0.0149855072463768,35.7460579710144,0.435709893703461,-0.0153618083670719,36.6503517768788
"141","TAFERLRUCK","GROSSE OHE",13.412422,48.938176,0.000413793103448276,-0.671057471264368,0.339342594146729,0.00051970310391366,-0.873655735492638,0.000512820512820512,-0.820512820512818,0.435709953308105,0.000710121457489882,-1.19449005847954,0.000916666666666666,-1.565,0.513279914855957,0.00135948717948712,-2.4056034188033,-0.000222222222222226,0.683777777777784,0.687462568283081,3.31309041834967e-05,0.194225371120186,0.000484848484848484,-0.791757575757575,0.365371465682983,0.000573171390013556,-0.959354745839079
"142","ACHLEITEN","DANUBE RIVER",13.504361,48.5824,-1.60888888888889,3947.20888888889,0.392612338066101,-1.35058029689607,3451.67838956361,0.304166666666667,183.354166666666,0.840580940246582,-1.20253711201081,3232.96057579849,-1.53666666666667,3977.70666666667,0.762861132621765,-1.63944669365728,4211.83184885303,-7.3741935483871,16036.4967741936,0.00449370034039021,-8.677678812416,18660.8807017551,-0.149999999999999,1174.58333333333,0.801475405693054,-0.774156545208897,2457.34898785369
"143","OBERNDORF","DANUBE RIVER",12.014935,48.946957,-0.866666666666666,1906,0.123764976859093,-0.826343190649802,1829.24140237956,0.175757575757576,-136.654545454546,0.558078169822693,-0.113008056893371,449.844997074314,-0.933333333333335,2117.26666666667,0.529614090919495,-0.974736842105262,2212.73864147548,-2.46428571428571,5174.07619047619,0.00326283602043986,-2.51171390013507,5274.84489428724,-0.760919540229885,1711.41149425287,0.237301290035248,-0.738278002699046,1668.14010796219
"144","PFELLING","DANUBE RIVER",12.747222,48.879753,-1.38498168498169,2996.20183150183,0.373752355575562,-1.32161306312396,2870.27140639146,0.583205128205129,-880.511025641027,0.63522744178772,-0.387180211956236,1065.26721396765,-1.71666666666667,3772.65833333334,0.195670619606972,-1.67862415826092,3717.05412277516,-3.03809523809524,6362.0380952381,0.00525514967739582,-3.09784075573565,6501.72253711232,-1.23030303030303,2692.29090909091,0.097016803920269,-1.19300944669364,2628.81205578044
"145","LANDAU","ISAR",12.693681,48.67375,-0.379933333333334,856.919666666667,0.55319607257843,-0.334102826968689,769.588924417544,-0.25015873015873,609.232222222222,0.306985795497894,-0.462673389753958,1039.35487557106,-0.277083333333333,674.737916666666,0.6690554022789,-0.275101214574895,672.349608636969,-0.366666666666666,866.266666666665,0.217931687831879,-0.492780026990587,1125.33082321194,0.0266666666666666,63.8866666666669,0.406044483184814,0.010000774539194,98.6074863558357
"146","LENGGRIES","ISAR",11.576158,47.682065,0.0149333333333334,-21.4965333333334,0.302589416503906,0.0220253711201091,-35.8381869545683,-0.0186666666666667,46.4920000000001,0.650845050811768,-0.0125603238866398,34.5535917228973,-0.0279682539682539,66.054603174603,0.74376654624939,-0.0422489878542518,95.4419586144866,-0.00526315789473682,25.9915789473684,0.615051329135895,0.0232091767881208,-30.0319775078655,0.104315789473684,-197.945333333333,0.0221325159072876,0.080207962213233,-149.295975708517
"147","BAD TOELZ","ISAR",11.540251,47.779215,0.0139652406417113,-14.9568003565063,0.272637605667114,0.0116381013244194,-10.291327991414,-0.0238095238095235,61.5209523809517,0.687462568283081,-0.0234585695006751,61.4552701754392,-0.0266666666666667,69.5533333333334,0.632840692996979,-0.036696626180838,90.1324489428726,0.0169444444444444,-13.1436111111111,0.692838490009308,0.0654567977125187,-108.487230899625,0.0744444444444444,-133.822333333333,0.0303324460983276,0.0801773203588563,-143.797578934043
"148","MITTENWALD","ISAR",11.270803,47.443334,0.0133333333333333,-21.7913333333332,0.708462953567505,0.00727400249004089,-9.82334373797666,0.00418055555555561,-3.031701388889,0.835586428642273,0.00754358814505136,-9.74662515356545,0.00400353535353536,-3.18838282828285,0.533529877662659,-0.00172897849073866,8.2550346845869,-0.023222222222222,60.659055555555,0.514223456382751,-0.0290950454030876,72.7218634535244,0.0038181818181818,0.877090909090944,0.57032299041748,0.000881191419010679,7.33552428569369
"149","KOCHEL","LOISACH",11.362965,47.665754,-0.0526666666666664,130.749333333333,0.687462568283081,-0.0583130904183532,142.019320737741,-0.0922222222222222,213.005555555556,0.563056409358978,-0.11680701754386,262.092441745389,-0.0520634920634919,130.88126984127,0.840580940246582,-0.0439163292847519,115.608726945572,-0.145185185185185,332.492592592593,0.421049416065216,-0.208829959514182,460.62282501127,-0.0573333333333333,148.364,0.615051329135895,-0.0573927125505984,149.37140800718
"150","GARMISCH UDP","LOISACH",11.0649,47.502472,-0.00750410256410256,17.7259851282051,0.593562960624695,-0.00678522497545192,16.4210961358516,-0.0173333333333336,38.020333333334,0.177507728338242,-0.0194265165274246,42.1289381765347,-0.0121,27.2064333333333,0.313424646854401,-0.0130084021640772,29.3803673540117,-0.0637916666666667,138.809083333333,0.102185882627964,-0.0686176788124199,148.706930274413,0.00302222222222219,-0.100266666666593,0.632840633392334,-0.0063571659918985,18.8136618983269
"151","PARTENKIRCHEN","PARTNACH",11.12,47.48,-0.000435897435897439,1.90025641025642,0.860288739204407,-0.00348016194331984,7.97902663067928,-0.00433333333333334,9.85633333333334,0.199725389480591,-0.00585327935222681,12.8856780746741,0.00314545454545454,-5.1984303030303,0.352204918861389,0.00293147098515532,-4.72967872244739,0.0101935483870968,-15.908,0.820972561836243,0.00973792172739484,-14.8945101214564,0.00897777777777777,-15.5728888888889,0.191050410270691,0.00419784075573713,-5.87325416104691
"152","BAD TOELZ","ELLBACH",11.57,47.77,-0.00229256272401434,5.02595519713262,0.410119652748108,-0.0021976659002079,4.82927154066674,-0.00155625,3.6009375,0.6690554022789,-0.00220060728744938,4.89540029239763,-0.00200380952380952,4.51755428571428,0.352204918861389,-0.00228678812415657,5.09014889788578,0,0.551333333333333,0.801475405693054,0.000103090418353585,0.350338821412489,-0.000140873015873014,0.843539682539679,0.495448470115662,-0.000349551346384298,1.2491607869541
"153","GAISSACH","GAISSACH",11.58,47.74,-0.005,10.302,0.255908608436584,-0.00526845626503886,10.8358622975042,-0.00583333333333334,12.0715,0.0528587177395821,-0.00648669365722001,13.3602014754837,-0.00345454545454546,7.38230303030304,0.199725389480591,-0.00285821862348186,6.21945605038252,-0.00416666666666667,8.81466666666666,0.182655915617943,4.98380566801015e-05,0.451855510571421,-0.00385087719298246,8.09285964912281,0.164001047611237,-0.00408415074559719,8.58126787926813
"154","SYLVENSTEIN","SCHRONBACH",11.54,47.59,-0.000551045751633987,1.13810294117647,0.0267119966447353,-0.000548237038615557,1.13269012990242,-0.000866666666666666,1.78413333333333,0.000864418281707913,-0.00114802216243573,2.35059049661258,-0.000444444444444444,0.959333333333333,0.595269858837128,-0.000537864198720305,1.16124566872013,-0.00085,1.75761666666667,0.0702408701181412,-0.000947503373819203,1.96126486729653,-0.000424242424242424,0.894145454545454,0.105041995644569,-0.000427914014814481,0.909073436517071
"155","EBERHARDSREUTH","MITTERNACHER OHE",13.358568,48.816254,-0.00315555555555556,6.92448888888889,0.208684682846069,-0.00353311740890694,7.67502477732806,-0.00132916666666667,3.56233333333333,0.529614090919495,-0.00190534412955473,4.83125641925342,-0.0139333333333334,29.1714666666667,0.0103274378925562,-0.0149078002699062,31.2851851551971,-0.00428505747126437,9.44992183908046,0.257856726646423,-0.00371207827260481,8.26081466486774,-0.00206857142857143,4.80898666666667,0.563056409358978,-0.00214010796221338,4.97157147998231
"156","HUNDERSINGEN","DANUBE RIVER",9.396086,48.072465,-0.00860606060606063,23.95,0.724828243255615,0.00342968960863711,0.23473423301818,0.0173015873015873,-23.3908888888889,0.860288739204407,0.00814048582995745,-3.74052348177725,-0.174666666666667,365.444,0.174538046121597,-0.207060188933881,432.173027440412,-0.0656666666666666,142.043,0.113180078566074,-0.0814879892037846,174.544833108424,0.015547619047619,-23.7802142857142,0.632840633392334,0.021715924426451,-35.675318938372
"157","KIRCHEN-HAUSEN","DANUBE RIVER",8.68,47.93,-0.0213015873015873,45.4689841269841,0.314534664154053,-0.0182160593792172,39.3163300494825,0.00711111111111107,-8.10333333333325,0.450660467147827,0.003183940620783,-0.568936617184534,-0.0340555555555555,75.3598888888888,0.326785802841187,-0.054580701754389,116.867147098522,-0.0177333333333333,39.586,0.392612338066101,-0.0240094466936576,52.5088250112469,-0.0111333333333333,25.3944,0.513279914855957,-0.00623157894736796,15.5979271255052
"158","WASSERBURG","INN",12.234239,48.059301,-0.00987654320987598,178.496296296295,0.669055461883545,-0.103009446693655,366.180841205574,0.036666666666666,92.4433333333346,0.74376654624939,0.177570850202438,-185.801736392281,-0.0838095238095239,340.662857142857,0.801475405693054,-0.0339946018893452,242.719118308605,0.272,-155.184000000001,0.880083918571472,0.276018893387209,-158.824111560743,0.831746031746032,-1430.01904761905,0.102185845375061,0.620823211875967,-991.921637427148
"159","ERB","LEITZACH",11.831,47.8881,0.0156604166666667,-30.4117645833333,0.00039219856262207,0.0169304588394064,-32.9322949122811,0.0156344086021505,-30.1832903225806,0.00198352336883545,0.0170467611336035,-33.0061336257315,0.018969696969697,-36.8171515151515,0.000356435775756836,0.0214405937921735,-41.6808320287914,0.0129259259259259,-24.7427777777778,9.72747802734375e-05,0.0119702159244267,-22.761975438597,0.0138181818181818,-26.5752727272728,0.00198352336883545,0.00372527665317103,-6.32972082770958
"160","STAUDEN","LEITZACH",11.9354,47.71,-0.00337777777777776,9.02506666666663,0.820972561836243,-0.00415600539811062,10.624914619883,-0.00380952380952377,10.1975238095237,0.580151200294495,0.000584480431848953,1.44482019793052,0.00333333333333334,-4.01200000000001,0.724828243255615,0.0042538461538461,-5.74817094017084,-0.0179166666666667,39.2945,0.0416852757334709,-0.0134273954116062,30.4054062078278,-0.00227777777777779,7.51094444444446,0.820972561836243,-0.00306882591092941,9.10913900134601
"161","ROTTACH","ROTTACH",11.78,47.69,0.000166666666666666,-0.173666666666665,0.812508583068848,0.000335630252100841,-0.503196470588237,-0.00220544662309368,4.60881568627451,0.255908608436584,-0.00173478335478335,3.67541678821678,-0.00113809523809524,2.49040238095238,0.426450550556183,-0.000811377091377089,1.89555563563563,-0.00305555555555556,6.4955,0.247555732727051,-0.0022444817927171,4.93090890756305,0.000999999999999999,-1.77966666666666,0.247555732727051,-4.30812324929849e-05,0.337205826330508
"162","BURGHAUSEN","SALZACH",12.834335,48.158628,-0.174615384615385,447.511538461539,0.650845050811768,-0.186469635627527,475.393656320282,-0.266666666666667,639.686666666668,0.268584728240967,-0.16576923076923,442.273547008546,0.0662962962962968,-21.0196296296306,0.706056833267212,0.0496477732793575,18.4765901934217,-0.771428571428572,1801.64761904762,0.19105039536953,-0.829581646423819,1925.04534412969,0.686666666666666,-1225.02,0.0442721843719482,0.46729284750345,-779.776122357329
"163","MUEHLHAUSEN","EUZENAUER BACH",12.17,47.71,-0.00069047619047619,1.43308333333333,0.144996151328087,-0.000548989818220583,1.15099340583186,-0.00074074074074074,1.54659259259259,0.0742271840572357,-0.000502078272604588,1.07300660368871,0.000266666666666666,-0.4553,0.558078169822693,0.00043974625513089,-0.795570174316367,-0.00053968253968254,1.18342857142857,0.217931687831879,-0.000279217273954163,0.674692667566446,-0.000437037037037037,0.951311111111111,0.406682550907135,-0.000598488529014824,1.28127962213221
"164","NUSSDORF","STEIN BACH",12.18,47.75,-0.00053333333333333,1.31719999999999,0.842403531074524,-0.000314687530160164,0.88867981251389,-0.000660869565217391,1.6604231884058,0.979940235614777,-0.0022188933873144,4.78701574448936,0.000974358974358978,-1.59146153846155,0.26990008354187,0.00111275250450082,-1.8275317600742,0.000466666666666668,-0.544766666666669,0.94570255279541,0.00132902682902679,-2.22034692604685,0.00152156862745098,-2.68883137254902,0.131393671035767,0.000946612685560348,-1.53056896086429
"165","STEIN","TRAUN",12.542419,47.99121,-0.00121428571428572,7.26188095238097,0.801475405693054,-0.0013475033738186,7.5327532613574,-0.0028148148148148,11.3045185185185,0.899954319000244,-0.00862523616734119,23.07111205578,0.0262564102564102,-45.6835897435897,0.529614090919495,0.0164836707152495,-25.946264507422,0.00447619047619036,-1.21085714285692,1,0.010377867746287,-12.7325901934286,0.0133888888888889,-20.5608333333333,0.227469444274902,0.00962807017544275,-13.0555249662701
"166","HOCHBERG","TRAUN",12.648,47.8337,-0.0107777777777778,25.0904444444444,0.529614090919495,-0.0142182186234814,32.197791677912,-0.00929824561403509,22.972701754386,0.880083918571472,-0.00555533063427772,15.7518922627075,0.00951111111111113,-13.5195555555556,0.860288739204407,0.0127192982456139,-19.672083670715,0.0144266666666667,-22.45448,0.880083918571472,0.0187859649122798,-30.8483229869527,0.0187499999999999,-32.4729166666665,0.119016170501709,0.0191848852901531,-33.1005569050925
"167","SIEGSDORF","WEISSE TRAUN",12.65,47.82,-0.00438095238095241,11.3900000000001,0.724828243255615,-0.00584507422402129,14.4806452541604,-0.00833333333333334,19.8456666666667,0.6690554022789,-0.00250026990553286,8.33549253261318,0.00283333333333333,-1.781,0.880083918571472,0.000864642375168517,2.38391183085955,0.00165333333333333,1.75930666666668,0.899954319000244,0.00996059379217184,-14.6657516869078,0.0162333333333333,-28.7426333333333,0.257856726646423,0.0148785425101247,-25.8038029689674
"168","WERNLEITEN","ROTE TRAUN",12.65,47.83,0.00127272727272727,-1.55630303030303,0.522054314613342,0.00228764912240928,-3.6091994544221,0,1.2,0.924039840698242,0.00116683649855386,-1.02237538287735,0.00565079365079365,-9.79320634920635,0.576532602310181,0.00527829571150873,-8.94800201002371,0.00594202898550725,-10.4089855072464,0.290949821472168,0.0111588529014844,-20.7305228969858,0.00478260869565217,-8.29249275362318,0.0783965587615967,0.00469655870445412,-8.06961997301081
"169","BERCHTESGADEN KLAERWERK","BERCHTESGADENER ACHE",13.01,47.64,0.0170476190476191,-28.5640952380953,0.199725389480591,0.0145449392712552,-23.3611626630682,-0.0037843137254902,13.6939019607843,0.860288739204407,0.000902159244265215,4.35408794421811,0.034962962962963,-63.7067407407407,0.0873067378997803,0.030876383265857,-55.2983391812868,-0.0028380952380952,22.8777714285714,0.724828243255615,-0.00159217273954406,21.1112856500283,0.0531666666666666,-97.4728333333333,0.0236392021179199,0.0400492577597904,-70.8854215024868
"170","ILSANK","RAMSAUER ACHE",12.95,47.62,-0.00153333333333334,5.07806666666668,0.692838430404663,-0.00423686617662895,10.4942210995812,-0.00233333333333334,6.971,0.899954319000244,-0.00894128205128211,20.1986194017095,-0.00304166666666666,8.26241666666666,0.529614090919495,-0.010016356275304,22.2073142600098,0.00715151515151517,-8.68933333333337,0.820972561836243,0.00345641025640929,-1.17039316239124,0.0269855072463768,-50.1521594202899,0.017141580581665,0.0164538988602936,-29.0829104500445
